,ID,datetime,electricity_consumption
18836,24908,2016-05-03 20:00:00,213
18837,24909,2016-05-03 21:00:00,186
18838,24910,2016-05-03 22:00:00,186
18839,24911,2016-05-03 23:00:00,204
18840,24912,2016-05-04 00:00:00,210
18841,24913,2016-05-04 01:00:00,228
18842,24914,2016-05-04 02:00:00,225
18843,24915,2016-05-04 03:00:00,210
18844,24916,2016-05-04 04:00:00,204
18845,24917,2016-05-04 05:00:00,234
18846,24918,2016-05-04 06:00:00,228
18847,24919,2016-05-04 07:00:00,240
18848,24920,2016-05-04 08:00:00,240
18849,24921,2016-05-04 09:00:00,240
18850,24922,2016-05-04 10:00:00,240
18851,24923,2016-05-04 11:00:00,222
18852,24924,2016-05-04 12:00:00,234
18853,24925,2016-05-04 13:00:00,216
18854,24926,2016-05-04 14:00:00,234
18855,24927,2016-05-04 15:00:00,201
18856,24928,2016-05-04 16:00:00,219
18857,24929,2016-05-04 17:00:00,222
18858,24930,2016-05-04 18:00:00,246
18859,24931,2016-05-04 19:00:00,270
18860,24932,2016-05-04 20:00:00,270
18861,24933,2016-05-04 21:00:00,315
18862,24934,2016-05-04 22:00:00,333
18863,24935,2016-05-04 23:00:00,348
18864,24936,2016-05-05 00:00:00,357
18865,24937,2016-05-05 01:00:00,393
18866,24938,2016-05-05 02:00:00,450
18867,24939,2016-05-05 03:00:00,465
18868,24940,2016-05-05 04:00:00,396
18869,24941,2016-05-05 05:00:00,369
18870,24942,2016-05-05 06:00:00,348
18871,24943,2016-05-05 07:00:00,354
18872,24944,2016-05-05 08:00:00,366
18873,24945,2016-05-05 09:00:00,363
18874,24946,2016-05-05 10:00:00,375
18875,24947,2016-05-05 11:00:00,408
18876,24948,2016-05-05 12:00:00,420
18877,24949,2016-05-05 13:00:00,417
18878,24950,2016-05-05 14:00:00,387
18879,24951,2016-05-05 15:00:00,396
18880,24952,2016-05-05 16:00:00,384
18881,24953,2016-05-05 17:00:00,414
18882,24954,2016-05-05 18:00:00,462
18883,24955,2016-05-05 19:00:00,495
18884,24956,2016-05-05 20:00:00,501
18885,24957,2016-05-05 21:00:00,516
18886,24958,2016-05-05 22:00:00,561
18887,24959,2016-05-05 23:00:00,531
18888,24960,2016-05-06 00:00:00,534
18889,24961,2016-05-06 01:00:00,501
18890,24962,2016-05-06 02:00:00,465
18891,24963,2016-05-06 03:00:00,510
18892,24964,2016-05-06 04:00:00,519
18893,24965,2016-05-06 05:00:00,489
18894,24966,2016-05-06 06:00:00,456
18895,24967,2016-05-06 07:00:00,420
18896,24968,2016-05-06 08:00:00,396
18897,24969,2016-05-06 09:00:00,384
18898,24970,2016-05-06 10:00:00,372
18899,24971,2016-05-06 11:00:00,393
18900,24972,2016-05-06 12:00:00,351
18901,24973,2016-05-06 13:00:00,213
18902,24974,2016-05-06 14:00:00,228
18903,24975,2016-05-06 15:00:00,192
18904,24976,2016-05-06 16:00:00,201
18905,24977,2016-05-06 17:00:00,189
18906,24978,2016-05-06 18:00:00,213
18907,24979,2016-05-06 19:00:00,195
18908,24980,2016-05-06 20:00:00,201
18909,24981,2016-05-06 21:00:00,204
18910,24982,2016-05-06 22:00:00,201
18911,24983,2016-05-06 23:00:00,207
18912,24984,2016-05-07 00:00:00,201
18913,24985,2016-05-07 01:00:00,198
18914,24986,2016-05-07 02:00:00,177
18915,24987,2016-05-07 03:00:00,177
18916,24988,2016-05-07 04:00:00,177
18917,24989,2016-05-07 05:00:00,183
18918,24990,2016-05-07 06:00:00,204
18919,24991,2016-05-07 07:00:00,198
18920,24992,2016-05-07 08:00:00,216
18921,24993,2016-05-07 09:00:00,228
18922,24994,2016-05-07 10:00:00,216
18923,24995,2016-05-07 11:00:00,204
18924,24996,2016-05-07 12:00:00,213
18925,24997,2016-05-07 13:00:00,234
18926,24998,2016-05-07 14:00:00,243
18927,24999,2016-05-07 15:00:00,222
18928,25000,2016-05-07 16:00:00,237
18929,25001,2016-05-07 17:00:00,228
18930,25002,2016-05-07 18:00:00,255
18931,25003,2016-05-07 19:00:00,258
18932,25004,2016-05-07 20:00:00,303
18933,25005,2016-05-07 21:00:00,312
18934,25006,2016-05-07 22:00:00,324
18935,25007,2016-05-07 23:00:00,333
18936,25008,2016-05-08 00:00:00,372
18937,25009,2016-05-08 01:00:00,429
18938,25010,2016-05-08 02:00:00,429
18939,25011,2016-05-08 03:00:00,450
18940,25012,2016-05-08 04:00:00,381
18941,25013,2016-05-08 05:00:00,396
18942,25014,2016-05-08 06:00:00,366
18943,25015,2016-05-08 07:00:00,366
18944,25016,2016-05-08 08:00:00,348
18945,25017,2016-05-08 09:00:00,333
18946,25018,2016-05-08 10:00:00,306
18947,25019,2016-05-08 11:00:00,315
18948,25020,2016-05-08 12:00:00,357
18949,25021,2016-05-08 13:00:00,360
18950,25022,2016-05-08 14:00:00,366
18951,25023,2016-05-08 15:00:00,375
18952,25024,2016-05-08 16:00:00,378
18953,25025,2016-05-08 17:00:00,411
18954,25026,2016-05-08 18:00:00,414
18955,25027,2016-05-08 19:00:00,390
18956,25028,2016-05-08 20:00:00,420
18957,25029,2016-05-08 21:00:00,417
18958,25030,2016-05-08 22:00:00,372
18959,25031,2016-05-08 23:00:00,396
18960,25032,2016-05-09 00:00:00,402
18961,25033,2016-05-09 01:00:00,393
18962,25034,2016-05-09 02:00:00,366
18963,25035,2016-05-09 03:00:00,378
18964,25036,2016-05-09 04:00:00,369
18965,25037,2016-05-09 05:00:00,381
18966,25038,2016-05-09 06:00:00,414
18967,25039,2016-05-09 07:00:00,387
18968,25040,2016-05-09 08:00:00,411
18969,25041,2016-05-09 09:00:00,402
18970,25042,2016-05-09 10:00:00,414
18971,25043,2016-05-09 11:00:00,372
18972,25044,2016-05-09 12:00:00,315
18973,25045,2016-05-09 13:00:00,264
18974,25046,2016-05-09 14:00:00,330
18975,25047,2016-05-09 15:00:00,228
18976,25048,2016-05-09 16:00:00,228
18977,25049,2016-05-09 17:00:00,213
18978,25050,2016-05-09 18:00:00,180
18979,25051,2016-05-09 19:00:00,192
18980,25052,2016-05-09 20:00:00,201
18981,25053,2016-05-09 21:00:00,210
18982,25054,2016-05-09 22:00:00,198
18983,25055,2016-05-09 23:00:00,195
18984,25056,2016-05-10 00:00:00,192
18985,25057,2016-05-10 01:00:00,180
18986,25058,2016-05-10 02:00:00,198
18987,25059,2016-05-10 03:00:00,192
18988,25060,2016-05-10 04:00:00,174
18989,25061,2016-05-10 05:00:00,186
18990,25062,2016-05-10 06:00:00,189
18991,25063,2016-05-10 07:00:00,207
18992,25064,2016-05-10 08:00:00,210
18993,25065,2016-05-10 09:00:00,207
18994,25066,2016-05-10 10:00:00,186
18995,25067,2016-05-10 11:00:00,192
18996,25068,2016-05-10 12:00:00,207
18997,25069,2016-05-10 13:00:00,198
18998,25070,2016-05-10 14:00:00,180
18999,25071,2016-05-10 15:00:00,198
19000,25072,2016-05-10 16:00:00,189
19001,25073,2016-05-10 17:00:00,198
19002,25074,2016-05-10 18:00:00,228
19003,25075,2016-05-10 19:00:00,240
19004,25076,2016-05-10 20:00:00,267
19005,25077,2016-05-10 21:00:00,288
19006,25078,2016-05-10 22:00:00,249
19007,25079,2016-05-10 23:00:00,195
19008,25080,2016-05-11 00:00:00,186
19009,25081,2016-05-11 01:00:00,207
19010,25082,2016-05-11 02:00:00,228
19011,25083,2016-05-11 03:00:00,201
19012,25084,2016-05-11 04:00:00,195
19013,25085,2016-05-11 05:00:00,222
19014,25086,2016-05-11 06:00:00,192
19015,25087,2016-05-11 07:00:00,204
19016,25088,2016-05-11 08:00:00,204
19017,25089,2016-05-11 09:00:00,201
19018,25090,2016-05-11 10:00:00,216
19019,25091,2016-05-11 11:00:00,201
19020,25092,2016-05-11 12:00:00,198
19021,25093,2016-05-11 13:00:00,219
19022,25094,2016-05-11 14:00:00,240
19023,25095,2016-05-11 15:00:00,222
19024,25096,2016-05-11 16:00:00,228
19025,25097,2016-05-11 17:00:00,243
19026,25098,2016-05-11 18:00:00,264
19027,25099,2016-05-11 19:00:00,276
19028,25100,2016-05-11 20:00:00,279
19029,25101,2016-05-11 21:00:00,273
19030,25102,2016-05-11 22:00:00,294
19031,25103,2016-05-11 23:00:00,309
19032,25104,2016-05-12 00:00:00,315
19033,25105,2016-05-12 01:00:00,327
19034,25106,2016-05-12 02:00:00,318
19035,25107,2016-05-12 03:00:00,345
19036,25108,2016-05-12 04:00:00,375
19037,25109,2016-05-12 05:00:00,300
19038,25110,2016-05-12 06:00:00,288
19039,25111,2016-05-12 07:00:00,240
19040,25112,2016-05-12 08:00:00,228
19041,25113,2016-05-12 09:00:00,264
19042,25114,2016-05-12 10:00:00,231
19043,25115,2016-05-12 11:00:00,231
19044,25116,2016-05-12 12:00:00,189
19045,25117,2016-05-12 13:00:00,207
19046,25118,2016-05-12 14:00:00,207
19047,25119,2016-05-12 15:00:00,210
19048,25120,2016-05-12 16:00:00,216
19049,25121,2016-05-12 17:00:00,219
19050,25122,2016-05-12 18:00:00,213
19051,25123,2016-05-12 19:00:00,243
19052,25124,2016-05-12 20:00:00,264
19053,25125,2016-05-12 21:00:00,246
19054,25126,2016-05-12 22:00:00,285
19055,25127,2016-05-12 23:00:00,300
19056,25128,2016-05-13 00:00:00,285
19057,25129,2016-05-13 01:00:00,303
19058,25130,2016-05-13 02:00:00,312
19059,25131,2016-05-13 03:00:00,348
19060,25132,2016-05-13 04:00:00,339
19061,25133,2016-05-13 05:00:00,348
19062,25134,2016-05-13 06:00:00,336
19063,25135,2016-05-13 07:00:00,387
19064,25136,2016-05-13 08:00:00,393
19065,25137,2016-05-13 09:00:00,378
19066,25138,2016-05-13 10:00:00,390
19067,25139,2016-05-13 11:00:00,423
19068,25140,2016-05-13 12:00:00,408
19069,25141,2016-05-13 13:00:00,408
19070,25142,2016-05-13 14:00:00,459
19071,25143,2016-05-13 15:00:00,456
19072,25144,2016-05-13 16:00:00,483
19073,25145,2016-05-13 17:00:00,528
19074,25146,2016-05-13 18:00:00,540
19075,25147,2016-05-13 19:00:00,528
19076,25148,2016-05-13 20:00:00,504
19077,25149,2016-05-13 21:00:00,516
19078,25150,2016-05-13 22:00:00,522
19079,25151,2016-05-13 23:00:00,504
19080,25152,2016-05-14 00:00:00,486
19081,25153,2016-05-14 01:00:00,432
19082,25154,2016-05-14 02:00:00,408
19083,25155,2016-05-14 03:00:00,462
19084,25156,2016-05-14 04:00:00,324
19085,25157,2016-05-14 05:00:00,204
19086,25158,2016-05-14 06:00:00,198
19087,25159,2016-05-14 07:00:00,195
19088,25160,2016-05-14 08:00:00,192
19089,25161,2016-05-14 09:00:00,210
19090,25162,2016-05-14 10:00:00,228
19091,25163,2016-05-14 11:00:00,219
19092,25164,2016-05-14 12:00:00,231
19093,25165,2016-05-14 13:00:00,225
19094,25166,2016-05-14 14:00:00,222
19095,25167,2016-05-14 15:00:00,204
19096,25168,2016-05-14 16:00:00,225
19097,25169,2016-05-14 17:00:00,270
19098,25170,2016-05-14 18:00:00,276
19099,25171,2016-05-14 19:00:00,252
19100,25172,2016-05-14 20:00:00,252
19101,25173,2016-05-14 21:00:00,276
19102,25174,2016-05-14 22:00:00,276
19103,25175,2016-05-14 23:00:00,264
19104,25176,2016-05-15 00:00:00,294
19105,25177,2016-05-15 01:00:00,285
19106,25178,2016-05-15 02:00:00,297
19107,25179,2016-05-15 03:00:00,306
19108,25180,2016-05-15 04:00:00,333
19109,25181,2016-05-15 05:00:00,318
19110,25182,2016-05-15 06:00:00,375
19111,25183,2016-05-15 07:00:00,384
19112,25184,2016-05-15 08:00:00,504
19113,25185,2016-05-15 09:00:00,378
19114,25186,2016-05-15 10:00:00,324
19115,25187,2016-05-15 11:00:00,270
19116,25188,2016-05-15 12:00:00,285
19117,25189,2016-05-15 13:00:00,273
19118,25190,2016-05-15 14:00:00,255
19119,25191,2016-05-15 15:00:00,330
19120,25192,2016-05-15 16:00:00,318
19121,25193,2016-05-15 17:00:00,270
19122,25194,2016-05-15 18:00:00,282
19123,25195,2016-05-15 19:00:00,282
19124,25196,2016-05-15 20:00:00,303
19125,25197,2016-05-15 21:00:00,306
19126,25198,2016-05-15 22:00:00,342
19127,25199,2016-05-15 23:00:00,414
19128,25200,2016-05-16 00:00:00,444
19129,25201,2016-05-16 01:00:00,453
19130,25202,2016-05-16 02:00:00,441
19131,25203,2016-05-16 03:00:00,405
19132,25204,2016-05-16 04:00:00,351
19133,25205,2016-05-16 05:00:00,288
19134,25206,2016-05-16 06:00:00,240
19135,25207,2016-05-16 07:00:00,243
19136,25208,2016-05-16 08:00:00,228
19137,25209,2016-05-16 09:00:00,234
19138,25210,2016-05-16 10:00:00,204
19139,25211,2016-05-16 11:00:00,195
19140,25212,2016-05-16 12:00:00,198
19141,25213,2016-05-16 13:00:00,207
19142,25214,2016-05-16 14:00:00,216
19143,25215,2016-05-16 15:00:00,210
19144,25216,2016-05-16 16:00:00,177
19145,25217,2016-05-16 17:00:00,192
19146,25218,2016-05-16 18:00:00,186
19147,25219,2016-05-16 19:00:00,189
19148,25220,2016-05-16 20:00:00,180
19149,25221,2016-05-16 21:00:00,198
19150,25222,2016-05-16 22:00:00,201
19151,25223,2016-05-16 23:00:00,189
19152,25224,2016-05-17 00:00:00,204
19153,25225,2016-05-17 01:00:00,213
19154,25226,2016-05-17 02:00:00,243
19155,25227,2016-05-17 03:00:00,228
19156,25228,2016-05-17 04:00:00,207
19157,25229,2016-05-17 05:00:00,204
19158,25230,2016-05-17 06:00:00,207
19159,25231,2016-05-17 07:00:00,210
19160,25232,2016-05-17 08:00:00,207
19161,25233,2016-05-17 09:00:00,183
19162,25234,2016-05-17 10:00:00,198
19163,25235,2016-05-17 11:00:00,213
19164,25236,2016-05-17 12:00:00,210
19165,25237,2016-05-17 13:00:00,210
19166,25238,2016-05-17 14:00:00,192
19167,25239,2016-05-17 15:00:00,204
19168,25240,2016-05-17 16:00:00,207
19169,25241,2016-05-17 17:00:00,192
19170,25242,2016-05-17 18:00:00,213
19171,25243,2016-05-17 19:00:00,198
19172,25244,2016-05-17 20:00:00,183
19173,25245,2016-05-17 21:00:00,213
19174,25246,2016-05-17 22:00:00,198
19175,25247,2016-05-17 23:00:00,192
19176,25248,2016-05-18 00:00:00,213
19177,25249,2016-05-18 01:00:00,216
19178,25250,2016-05-18 02:00:00,189
19179,25251,2016-05-18 03:00:00,213
19180,25252,2016-05-18 04:00:00,204
19181,25253,2016-05-18 05:00:00,201
19182,25254,2016-05-18 06:00:00,204
19183,25255,2016-05-18 07:00:00,180
19184,25256,2016-05-18 08:00:00,207
19185,25257,2016-05-18 09:00:00,189
19186,25258,2016-05-18 10:00:00,207
19187,25259,2016-05-18 11:00:00,180
19188,25260,2016-05-18 12:00:00,198
19189,25261,2016-05-18 13:00:00,198
19190,25262,2016-05-18 14:00:00,204
19191,25263,2016-05-18 15:00:00,195
19192,25264,2016-05-18 16:00:00,210
19193,25265,2016-05-18 17:00:00,210
19194,25266,2016-05-18 18:00:00,198
19195,25267,2016-05-18 19:00:00,222
19196,25268,2016-05-18 20:00:00,186
19197,25269,2016-05-18 21:00:00,198
19198,25270,2016-05-18 22:00:00,186
19199,25271,2016-05-18 23:00:00,189
19200,25272,2016-05-19 00:00:00,222
19201,25273,2016-05-19 01:00:00,186
19202,25274,2016-05-19 02:00:00,213
19203,25275,2016-05-19 03:00:00,216
19204,25276,2016-05-19 04:00:00,198
19205,25277,2016-05-19 05:00:00,183
19206,25278,2016-05-19 06:00:00,219
19207,25279,2016-05-19 07:00:00,207
19208,25280,2016-05-19 08:00:00,204
19209,25281,2016-05-19 09:00:00,219
19210,25282,2016-05-19 10:00:00,213
19211,25283,2016-05-19 11:00:00,210
19212,25284,2016-05-19 12:00:00,213
19213,25285,2016-05-19 13:00:00,219
19214,25286,2016-05-19 14:00:00,210
19215,25287,2016-05-19 15:00:00,204
19216,25288,2016-05-19 16:00:00,219
19217,25289,2016-05-19 17:00:00,282
19218,25290,2016-05-19 18:00:00,267
19219,25291,2016-05-19 19:00:00,279
19220,25292,2016-05-19 20:00:00,312
19221,25293,2016-05-19 21:00:00,306
19222,25294,2016-05-19 22:00:00,306
19223,25295,2016-05-19 23:00:00,285
19224,25296,2016-05-20 00:00:00,315
19225,25297,2016-05-20 01:00:00,366
19226,25298,2016-05-20 02:00:00,330
19227,25299,2016-05-20 03:00:00,348
19228,25300,2016-05-20 04:00:00,348
19229,25301,2016-05-20 05:00:00,270
19230,25302,2016-05-20 06:00:00,270
19231,25303,2016-05-20 07:00:00,258
19232,25304,2016-05-20 08:00:00,264
19233,25305,2016-05-20 09:00:00,264
19234,25306,2016-05-20 10:00:00,249
19235,25307,2016-05-20 11:00:00,243
19236,25308,2016-05-20 12:00:00,240
19237,25309,2016-05-20 13:00:00,204
19238,25310,2016-05-20 14:00:00,213
19239,25311,2016-05-20 15:00:00,225
19240,25312,2016-05-20 16:00:00,198
19241,25313,2016-05-20 17:00:00,228
19242,25314,2016-05-20 18:00:00,210
19243,25315,2016-05-20 19:00:00,264
19244,25316,2016-05-20 20:00:00,303
19245,25317,2016-05-20 21:00:00,327
19246,25318,2016-05-20 22:00:00,345
19247,25319,2016-05-20 23:00:00,348
19248,25320,2016-05-21 00:00:00,384
19249,25321,2016-05-21 01:00:00,423
19250,25322,2016-05-21 02:00:00,420
19251,25323,2016-05-21 03:00:00,420
19252,25324,2016-05-21 04:00:00,357
19253,25325,2016-05-21 05:00:00,294
19254,25326,2016-05-21 06:00:00,327
19255,25327,2016-05-21 07:00:00,348
19256,25328,2016-05-21 08:00:00,396
19257,25329,2016-05-21 09:00:00,288
19258,25330,2016-05-21 10:00:00,288
19259,25331,2016-05-21 11:00:00,273
19260,25332,2016-05-21 12:00:00,264
19261,25333,2016-05-21 13:00:00,240
19262,25334,2016-05-21 14:00:00,249
19263,25335,2016-05-21 15:00:00,234
19264,25336,2016-05-21 16:00:00,261
19265,25337,2016-05-21 17:00:00,270
19266,25338,2016-05-21 18:00:00,393
19267,25339,2016-05-21 19:00:00,372
19268,25340,2016-05-21 20:00:00,387
19269,25341,2016-05-21 21:00:00,450
19270,25342,2016-05-21 22:00:00,453
19271,25343,2016-05-21 23:00:00,444
19272,25344,2016-05-22 00:00:00,474
19273,25345,2016-05-22 01:00:00,489
19274,25346,2016-05-22 02:00:00,471
19275,25347,2016-05-22 03:00:00,387
19276,25348,2016-05-22 04:00:00,387
19277,25349,2016-05-22 05:00:00,342
19278,25350,2016-05-22 06:00:00,273
19279,25351,2016-05-22 07:00:00,261
19280,25352,2016-05-22 08:00:00,243
19281,25353,2016-05-22 09:00:00,264
19282,25354,2016-05-22 10:00:00,279
19283,25355,2016-05-22 11:00:00,270
19284,25356,2016-05-22 12:00:00,246
19285,25357,2016-05-22 13:00:00,258
19286,25358,2016-05-22 14:00:00,270
19287,25359,2016-05-22 15:00:00,327
19288,25360,2016-05-22 16:00:00,438
19289,25361,2016-05-22 17:00:00,408
19290,25362,2016-05-22 18:00:00,390
19291,25363,2016-05-22 19:00:00,426
19292,25364,2016-05-22 20:00:00,573
19293,25365,2016-05-22 21:00:00,597
19294,25366,2016-05-22 22:00:00,606
19295,25367,2016-05-22 23:00:00,615
19296,25368,2016-05-23 00:00:00,639
19297,25369,2016-05-23 01:00:00,564
19298,25370,2016-05-23 02:00:00,546
19299,25371,2016-05-23 03:00:00,666
19300,25372,2016-05-23 04:00:00,654
19301,25373,2016-05-23 05:00:00,504
19302,25374,2016-05-23 06:00:00,450
19303,25375,2016-05-23 07:00:00,441
19304,25376,2016-05-23 08:00:00,369
19305,25377,2016-05-23 09:00:00,348
19306,25378,2016-05-23 10:00:00,351
19307,25379,2016-05-23 11:00:00,363
19308,25380,2016-05-23 12:00:00,378
19309,25381,2016-05-23 13:00:00,348
19310,25382,2016-05-23 14:00:00,312
19311,25383,2016-05-23 15:00:00,363
19312,25384,2016-05-23 16:00:00,441
19313,25385,2016-05-23 17:00:00,459
19314,25386,2016-05-23 18:00:00,501
19315,25387,2016-05-23 19:00:00,522
19316,25388,2016-05-23 20:00:00,516
19317,25389,2016-05-23 21:00:00,504
19318,25390,2016-05-23 22:00:00,510
19319,25391,2016-05-23 23:00:00,435
19320,25584,2016-06-01 00:00:00,396
19321,25585,2016-06-01 01:00:00,432
19322,25586,2016-06-01 02:00:00,426
19323,25587,2016-06-01 03:00:00,360
19324,25588,2016-06-01 04:00:00,309
19325,25589,2016-06-01 05:00:00,297
19326,25590,2016-06-01 06:00:00,297
19327,25591,2016-06-01 07:00:00,303
19328,25592,2016-06-01 08:00:00,345
19329,25593,2016-06-01 09:00:00,261
19330,25594,2016-06-01 10:00:00,264
19331,25595,2016-06-01 11:00:00,261
19332,25596,2016-06-01 12:00:00,282
19333,25597,2016-06-01 13:00:00,288
19334,25598,2016-06-01 14:00:00,285
19335,25599,2016-06-01 15:00:00,270
19336,25600,2016-06-01 16:00:00,315
19337,25601,2016-06-01 17:00:00,318
19338,25602,2016-06-01 18:00:00,369
19339,25603,2016-06-01 19:00:00,408
19340,25604,2016-06-01 20:00:00,432
19341,25605,2016-06-01 21:00:00,456
19342,25606,2016-06-01 22:00:00,456
19343,25607,2016-06-01 23:00:00,468
19344,25608,2016-06-02 00:00:00,465
19345,25609,2016-06-02 01:00:00,474
19346,25610,2016-06-02 02:00:00,369
19347,25611,2016-06-02 03:00:00,306
19348,25612,2016-06-02 04:00:00,279
19349,25613,2016-06-02 05:00:00,273
19350,25614,2016-06-02 06:00:00,258
19351,25615,2016-06-02 07:00:00,261
19352,25616,2016-06-02 08:00:00,294
19353,25617,2016-06-02 09:00:00,276
19354,25618,2016-06-02 10:00:00,252
19355,25619,2016-06-02 11:00:00,240
19356,25620,2016-06-02 12:00:00,255
19357,25621,2016-06-02 13:00:00,240
19358,25622,2016-06-02 14:00:00,204
19359,25623,2016-06-02 15:00:00,201
19360,25624,2016-06-02 16:00:00,234
19361,25625,2016-06-02 17:00:00,234
19362,25626,2016-06-02 18:00:00,234
19363,25627,2016-06-02 19:00:00,264
19364,25628,2016-06-02 20:00:00,366
19365,25629,2016-06-02 21:00:00,375
19366,25630,2016-06-02 22:00:00,366
19367,25631,2016-06-02 23:00:00,375
19368,25632,2016-06-03 00:00:00,396
19369,25633,2016-06-03 01:00:00,414
19370,25634,2016-06-03 02:00:00,414
19371,25635,2016-06-03 03:00:00,369
19372,25636,2016-06-03 04:00:00,408
19373,25637,2016-06-03 05:00:00,384
19374,25638,2016-06-03 06:00:00,357
19375,25639,2016-06-03 07:00:00,366
19376,25640,2016-06-03 08:00:00,318
19377,25641,2016-06-03 09:00:00,336
19378,25642,2016-06-03 10:00:00,303
19379,25643,2016-06-03 11:00:00,279
19380,25644,2016-06-03 12:00:00,276
19381,25645,2016-06-03 13:00:00,270
19382,25646,2016-06-03 14:00:00,246
19383,25647,2016-06-03 15:00:00,252
19384,25648,2016-06-03 16:00:00,252
19385,25649,2016-06-03 17:00:00,255
19386,25650,2016-06-03 18:00:00,255
19387,25651,2016-06-03 19:00:00,288
19388,25652,2016-06-03 20:00:00,327
19389,25653,2016-06-03 21:00:00,399
19390,25654,2016-06-03 22:00:00,357
19391,25655,2016-06-03 23:00:00,300
19392,25656,2016-06-04 00:00:00,291
19393,25657,2016-06-04 01:00:00,318
19394,25658,2016-06-04 02:00:00,375
19395,25659,2016-06-04 03:00:00,363
19396,25660,2016-06-04 04:00:00,258
19397,25661,2016-06-04 05:00:00,228
19398,25662,2016-06-04 06:00:00,216
19399,25663,2016-06-04 07:00:00,249
19400,25664,2016-06-04 08:00:00,231
19401,25665,2016-06-04 09:00:00,228
19402,25666,2016-06-04 10:00:00,219
19403,25667,2016-06-04 11:00:00,204
19404,25668,2016-06-04 12:00:00,183
19405,25669,2016-06-04 13:00:00,183
19406,25670,2016-06-04 14:00:00,198
19407,25671,2016-06-04 15:00:00,216
19408,25672,2016-06-04 16:00:00,198
19409,25673,2016-06-04 17:00:00,219
19410,25674,2016-06-04 18:00:00,219
19411,25675,2016-06-04 19:00:00,261
19412,25676,2016-06-04 20:00:00,246
19413,25677,2016-06-04 21:00:00,273
19414,25678,2016-06-04 22:00:00,258
19415,25679,2016-06-04 23:00:00,264
19416,25680,2016-06-05 00:00:00,297
19417,25681,2016-06-05 01:00:00,282
19418,25682,2016-06-05 02:00:00,306
19419,25683,2016-06-05 03:00:00,351
19420,25684,2016-06-05 04:00:00,345
19421,25685,2016-06-05 05:00:00,384
19422,25686,2016-06-05 06:00:00,390
19423,25687,2016-06-05 07:00:00,357
19424,25688,2016-06-05 08:00:00,414
19425,25689,2016-06-05 09:00:00,354
19426,25690,2016-06-05 10:00:00,339
19427,25691,2016-06-05 11:00:00,354
19428,25692,2016-06-05 12:00:00,363
19429,25693,2016-06-05 13:00:00,327
19430,25694,2016-06-05 14:00:00,282
19431,25695,2016-06-05 15:00:00,375
19432,25696,2016-06-05 16:00:00,480
19433,25697,2016-06-05 17:00:00,447
19434,25698,2016-06-05 18:00:00,318
19435,25699,2016-06-05 19:00:00,330
19436,25700,2016-06-05 20:00:00,369
19437,25701,2016-06-05 21:00:00,387
19438,25702,2016-06-05 22:00:00,501
19439,25703,2016-06-05 23:00:00,540
19440,25704,2016-06-06 00:00:00,582
19441,25705,2016-06-06 01:00:00,678
19442,25706,2016-06-06 02:00:00,714
19443,25707,2016-06-06 03:00:00,690
19444,25708,2016-06-06 04:00:00,615
19445,25709,2016-06-06 05:00:00,585
19446,25710,2016-06-06 06:00:00,471
19447,25711,2016-06-06 07:00:00,408
19448,25712,2016-06-06 08:00:00,390
19449,25713,2016-06-06 09:00:00,366
19450,25714,2016-06-06 10:00:00,366
19451,25715,2016-06-06 11:00:00,426
19452,25716,2016-06-06 12:00:00,528
19453,25717,2016-06-06 13:00:00,516
19454,25718,2016-06-06 14:00:00,633
19455,25719,2016-06-06 15:00:00,642
19456,25720,2016-06-06 16:00:00,672
19457,25721,2016-06-06 17:00:00,726
19458,25722,2016-06-06 18:00:00,726
19459,25723,2016-06-06 19:00:00,714
19460,25724,2016-06-06 20:00:00,717
19461,25725,2016-06-06 21:00:00,750
19462,25726,2016-06-06 22:00:00,771
19463,25727,2016-06-06 23:00:00,696
19464,25728,2016-06-07 00:00:00,726
19465,25729,2016-06-07 01:00:00,660
19466,25730,2016-06-07 02:00:00,660
19467,25731,2016-06-07 03:00:00,660
19468,25732,2016-06-07 04:00:00,702
19469,25733,2016-06-07 05:00:00,696
19470,25734,2016-06-07 06:00:00,696
19471,25735,2016-06-07 07:00:00,675
19472,25736,2016-06-07 08:00:00,645
19473,25737,2016-06-07 09:00:00,603
19474,25738,2016-06-07 10:00:00,612
19475,25739,2016-06-07 11:00:00,600
19476,25740,2016-06-07 12:00:00,516
19477,25741,2016-06-07 13:00:00,447
19478,25742,2016-06-07 14:00:00,393
19479,25743,2016-06-07 15:00:00,258
19480,25744,2016-06-07 16:00:00,183
19481,25745,2016-06-07 17:00:00,219
19482,25746,2016-06-07 18:00:00,192
19483,25747,2016-06-07 19:00:00,192
19484,25748,2016-06-07 20:00:00,198
19485,25749,2016-06-07 21:00:00,213
19486,25750,2016-06-07 22:00:00,186
19487,25751,2016-06-07 23:00:00,213
19488,25752,2016-06-08 00:00:00,201
19489,25753,2016-06-08 01:00:00,177
19490,25754,2016-06-08 02:00:00,198
19491,25755,2016-06-08 03:00:00,180
19492,25756,2016-06-08 04:00:00,177
19493,25757,2016-06-08 05:00:00,213
19494,25758,2016-06-08 06:00:00,210
19495,25759,2016-06-08 07:00:00,186
19496,25760,2016-06-08 08:00:00,180
19497,25761,2016-06-08 09:00:00,192
19498,25762,2016-06-08 10:00:00,192
19499,25763,2016-06-08 11:00:00,213
19500,25764,2016-06-08 12:00:00,204
